,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
326,Kalewadi,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
327,Pimpri Colony,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
328,Pimpri Colony,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
329,Pimpri Colony,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
330,Pimpri Colony,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
331,Pimpri Waghire,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
332,Pimpri Waghire,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
333,Pimpri Waghire,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
334,Pimpri Waghire,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
335,Masulkar Colony,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
336,Masulkar Colony,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
337,Masulkar Colony,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
338,Masulkar Colony,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
339,Pimpri P f,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
340,Pimpri P f,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
341,Pimpri P f,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
342,Pimpri P f,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
343,Nehrunagar,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
344,Nehrunagar,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
345,Nehrunagar,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
346,Nehrunagar,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
347,Punawale,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
348,Punawale,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
349,Punawale,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
350,Punawale,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
351,Chinchwad East,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
352,Chinchwad East,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
353,Chinchwad East,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
354,Chinchwad East,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
355,Jambhe,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
356,Jambhe,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
357,Jambhe,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
358,Jambhe,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
359,Thathawade,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
360,Thathawade,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
361,Thathawade,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
362,Thathawade,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
363,Thergaon,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
364,Thergaon,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
365,Thergaon,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
366,Thergaon,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
367,Chinchwadga0n,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
368,Chinchwadga0n,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
369,Chinchwadga0n,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
370,Chinchwadga0n,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
371,M.Phulenagar,18.5732,73.8739,Banana Leaf,18.575633108893097,73.87630631732631,Indian Restaurant
372,M.Phulenagar,18.5732,73.8739,Premlok Plaza,18.5754263896364,73.87657642364502,Shopping Mall
373,M.Phulenagar,18.5732,73.8739,Shapes Fitness Club,18.572400641632047,73.87841602783132,Gym
374,M.Phulenagar,18.5732,73.8739,Vishrantwadi Choupati,18.57214013103386,73.87842751232242,Snack Place
375,Bavdhan,18.5131,73.7825,Natural IceCream,18.5142516060051,73.78238738798127,Dessert Shop
376,Bavdhan,18.5131,73.7825,Peter's Momo Center,18.515040704259913,73.78209764883584,Chinese Restaurant
377,Bavdhan,18.5131,73.7825,Vaishnavi Snacks,18.51229713072037,73.78214364272382,Snack Place
378,Bavdhan,18.5131,73.7825,FishLand,18.512353211059114,73.78221577485411,Seafood Restaurant
379,Bavdhan,18.5131,73.7825,"Cafe Peter Donuts, Bavdhan",18.510417887268368,73.78194411659359,Café
380,Bavdhan,18.5131,73.7825,Domino's Pizza,18.517,73.782,Pizza Place
381,Bavdhan,18.5131,73.7825,Cafe Durga,18.51255594810081,73.78217872927245,Café
382,Bavdhan,18.5131,73.7825,Faasos Bavdhan,18.514372872842472,73.78240536090543,Fast Food Restaurant
383,Bavdhan,18.5131,73.7825,Tea Talks,18.515050862878876,73.78199171837947,Bistro
384,Bavdhan,18.5131,73.7825,Smiths Gym,18.515314512470997,73.78199372911303,Gym
385,Bavdhan,18.5131,73.7825,SocialChamps Media Pvt. Ltd.,18.515802374896857,73.78165850572125,Office
386,Bavdhan,18.5131,73.7825,naturals,18.510031718383132,73.78250877140296,Ice Cream Shop
387,Sus,18.5131,73.7825,Natural IceCream,18.5142516060051,73.78238738798127,Dessert Shop
388,Sus,18.5131,73.7825,Peter's Momo Center,18.515040704259913,73.78209764883584,Chinese Restaurant
389,Sus,18.5131,73.7825,Vaishnavi Snacks,18.51229713072037,73.78214364272382,Snack Place
390,Sus,18.5131,73.7825,FishLand,18.512353211059114,73.78221577485411,Seafood Restaurant
391,Sus,18.5131,73.7825,"Cafe Peter Donuts, Bavdhan",18.510417887268368,73.78194411659359,Café
392,Sus,18.5131,73.7825,Domino's Pizza,18.517,73.782,Pizza Place
393,Sus,18.5131,73.7825,Cafe Durga,18.51255594810081,73.78217872927245,Café
394,Sus,18.5131,73.7825,Faasos Bavdhan,18.514372872842472,73.78240536090543,Fast Food Restaurant
395,Sus,18.5131,73.7825,Tea Talks,18.515050862878876,73.78199171837947,Bistro
396,Sus,18.5131,73.7825,Smiths Gym,18.515314512470997,73.78199372911303,Gym
397,Sus,18.5131,73.7825,SocialChamps Media Pvt. Ltd.,18.515802374896857,73.78165850572125,Office
398,Sus,18.5131,73.7825,naturals,18.510031718383132,73.78250877140296,Ice Cream Shop
399,Armament,18.5131,73.7825,Natural IceCream,18.5142516060051,73.78238738798127,Dessert Shop
400,Armament,18.5131,73.7825,Peter's Momo Center,18.515040704259913,73.78209764883584,Chinese Restaurant
401,Armament,18.5131,73.7825,Vaishnavi Snacks,18.51229713072037,73.78214364272382,Snack Place
402,Armament,18.5131,73.7825,FishLand,18.512353211059114,73.78221577485411,Seafood Restaurant
403,Armament,18.5131,73.7825,"Cafe Peter Donuts, Bavdhan",18.510417887268368,73.78194411659359,Café
404,Armament,18.5131,73.7825,Domino's Pizza,18.517,73.782,Pizza Place
405,Armament,18.5131,73.7825,Cafe Durga,18.51255594810081,73.78217872927245,Café
406,Armament,18.5131,73.7825,Faasos Bavdhan,18.514372872842472,73.78240536090543,Fast Food Restaurant
407,Armament,18.5131,73.7825,Tea Talks,18.515050862878876,73.78199171837947,Bistro
408,Armament,18.5131,73.7825,Smiths Gym,18.515314512470997,73.78199372911303,Gym
409,Armament,18.5131,73.7825,SocialChamps Media Pvt. Ltd.,18.515802374896857,73.78165850572125,Office
410,Armament,18.5131,73.7825,naturals,18.510031718383132,73.78250877140296,Ice Cream Shop
411,Shaniwar Peth,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
412,Shaniwar Peth,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
413,Shaniwar Peth,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
414,Shaniwar Peth,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
415,S.P. college,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
416,S.P. college,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
417,S.P. college,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
418,S.P. college,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
419,Narayan Peth,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
420,Narayan Peth,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
421,Narayan Peth,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
422,Narayan Peth,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
423,Sadashiv Peth,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
424,Sadashiv Peth,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
425,Sadashiv Peth,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
426,Sadashiv Peth,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
427,Rashtra Bhasha bhavan,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
428,Rashtra Bhasha bhavan,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
429,Rashtra Bhasha bhavan,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
430,Rashtra Bhasha bhavan,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
431,Lokmanyanagar,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
432,Lokmanyanagar,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
433,Lokmanyanagar,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
434,Lokmanyanagar,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
435,Vidyanagar,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
436,Vidyanagar,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
437,Vidyanagar,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
438,Vidyanagar,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
439,Iaf Station,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
440,Iaf Station,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
441,Iaf Station,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
442,Iaf Station,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
443,Airport,18.5333,73.8667,AISSMS Dual Football Ground,18.530316838527767,73.8650107383728,Soccer Field
444,Airport,18.5333,73.8667,The Millers,18.531992,73.870609,Restaurant
445,Airport,18.5333,73.8667,Baobab,18.532201,73.87083,Restaurant
446,Airport,18.5333,73.8667,The Mills,18.532232,73.870892,Outlet Mall
447,Akurdi,18.6532,73.7896,Cafe Coffee Day,18.649700205071937,73.79009780658906,Coffee Shop
448,Akurdi,18.6532,73.7896,Chutneys Restaurant,18.6530612901888,73.78968992483645,Fast Food Restaurant
449,Akurdi,18.6532,73.7896,Mayur Misal,18.652293427104095,73.79291274239826,Snack Place
450,Akurdi,18.6532,73.7896,Naivedyam,18.64979240972755,73.7868404740999,Indian Restaurant
451,Mundhva,18.5348,73.9306,Cocoparra,18.53728169775183,73.93358871770397,Eastern European Restaurant
452,Mundhva,18.5348,73.9306,Mundhwa Mandi,18.533402023031805,73.93200100583094,Fruit & Vegetable Store
453,Mundhva,18.5348,73.9306,Flute Resto Lounge,18.53267701809991,73.93287932518875,Hotel Bar
