,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1020,Wadala Rs,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1021,Wadala Rs,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1022,Wadala Rs,19.0167,72.85,Shivneri Bus Stop,19.01542122270965,72.84579406791983,Bus Station
1023,Wadala Rs,19.0167,72.85,Mickey Mehta's 360 Degree,19.017838253171618,72.8545278348178,Gym
1024,Wadala,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1025,Wadala,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1026,Wadala,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1027,Wadala,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1028,Wadala,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1029,Wadala,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1030,Wadala,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1031,Wadala,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1032,Wadala,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1033,Wadala,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1034,Wadala,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1035,Wadala,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1036,Wadala,19.0167,72.85,Shivneri Bus Stop,19.01542122270965,72.84579406791983,Bus Station
1037,Wadala,19.0167,72.85,Mickey Mehta's 360 Degree,19.017838253171618,72.8545278348178,Gym
1038,High Court bulding,19.0167,72.85,Grandmama's Café,19.016673212744305,72.84611661229603,Café
1039,High Court bulding,19.0167,72.85,Parag Juice Center,19.018304220701697,72.8471041545205,Juice Bar
1040,High Court bulding,19.0167,72.85,Cafe Colony Stores,19.019094451723213,72.84717162006642,Café
1041,High Court bulding,19.0167,72.85,D. Damodar Mithaiwala,19.018910559191763,72.84703902072583,Farmers Market
1042,High Court bulding,19.0167,72.85,Cafe Coffee Day,19.0168802451217,72.84605818822352,Coffee Shop
1043,High Court bulding,19.0167,72.85,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant
1044,High Court bulding,19.0167,72.85,Dadar Club,19.01757717172196,72.84539861546341,Lounge
1045,High Court bulding,19.0167,72.85,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop
1046,High Court bulding,19.0167,72.85,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant
1047,High Court bulding,19.0167,72.85,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant
1048,High Court bulding,19.0167,72.85,Toran,19.016950344243376,72.84679669776985,Diner
1049,High Court bulding,19.0167,72.85,"El Cafe, Coffee & More",19.016647297234158,72.84606876584458,Coffee Shop
1050,High Court bulding,19.0167,72.85,Shivneri Bus Stop,19.01542122270965,72.84579406791983,Bus Station
1051,High Court bulding,19.0167,72.85,Mickey Mehta's 360 Degree,19.017838253171618,72.8545278348178,Gym
